Round,AI Rank,State,Institute,Course,Quota,Category
0,7184,Assam,"AIIMS, Guwahati",PHYSIOLOGY,AIIMS-All India,OBC
0,7196,Maharashtra,"AIIMS, Nagpur",MICROBIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,7227,Maharashtra,"AIIMS, Nagpur",PHYSIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,7230,Uttarakhand,"AIIMS, Rishikesh",ANATOMY,AIIMS-All India,OBC
0,7291,Bihar,"AIIMS, Patna",ENT,AIIMS-All India,SC
0,7320,Delhi,"AIIMS, Delhi",LAB MEDICINE,AIIMS-All India,SC
0,7326,Chandigarh,"PGIMER, Chandigarh",OPHTHALMOLOGY,PGIMER-All India,ST
0,7366,Delhi,"AIIMS, Delhi",PHYSIOLOGY,AIIMS-All India,EWS
0,7397,Uttar Pradesh,"AIIMS, Rai Bareli",BIOCHEMISTRY,AIIMS-All India,OBC
0,7407,Delhi,"AIIMS, Delhi",BIOPHYSICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,7421,Delhi,"AIIMS, Delhi",BIOPHYSICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,7462,Madhya Pradesh,"AIIMS, Bhopal",COMMUNITY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,7465,Chhattisgarh,"AIIMS, Raipur",COMMUNITY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,7519,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",ENT,AIIMS-All India,SC
0,7528,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",TRAUMATOLOGY AND SURGERY,AIIMS-All India,SC
0,7606,Chhattisgarh,"AIIMS, Raipur",OPHTHALMOLOGY,AIIMS-All India,SC
0,7607,Assam,"AIIMS, Guwahati",ANATOMY,AIIMS-All India,OBC
0,7685,Rajasthan,"AIIMS, Jodhpur",OBG,AIIMS-All India,ST
0,7698,Uttar Pradesh,"AIIMS, Rai Bareli",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,7760,Delhi,"AIIMS, Delhi",BIOPHYSICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,7793,Madhya Pradesh,"AIIMS, Bhopal",PSYCHIATRY,AIIMS-All India,SC
0,7846,Telangana,"AIIMS, Bibinagar",PHYSIOLOGY,AIIMS-All India,OBC
0,7862,Assam,"AIIMS, Guwahati",ANATOMY,AIIMS-All India,OBC
0,7883,Assam,"AIIMS, Guwahati",OPHTHALMOLOGY,AIIMS-All India,SC
0,7888,Pondicherry,"JIPMER, Puducherry",ANATOMY,JIPMER-All India,SC
0,7896,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",PSYCHIATRY,AIIMS-All India,SC
0,7925,Telangana,"AIIMS, Bibinagar",ANATOMY,AIIMS-All India,OBC
0,7933,Uttar Pradesh,"AIIMS, Gorakhpur",COMMUNITY & FAMILY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,8019,Rajasthan,"AIIMS, Jodhpur",MICROBIOLOGY,AIIMS-All India,EWS
0,8049,Bihar,"AIIMS, Patna",BIOCHEMISTRY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,8089,Punjab,"AIIMS, Bathinda",ORTHOPAEDICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,8090,Andhra Pradesh,"AIIMS, Mangalagiri",ANATOMY,AIIMS-All India,OBC
0,8117,Uttar Pradesh,"AIIMS, Rai Bareli",PSYCHIATRY,AIIMS-All India,SC
0,8123,Uttarakhand,"AIIMS, Rishikesh",TRAUMASURG&CC (6 YRS),AIIMS-Inst. Pref,UR-AIIMS-IP
0,8279,Odisha,"AIIMS, Bhubaneswar",PHYSIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,8281,Jharkhand,"AIIMS, Deoghar",PHYSIOLOGY,AIIMS-All India,OBC
0,8318,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-All India,ST
0,8336,Maharashtra,"AIIMS, Nagpur",ANATOMY,AIIMS-All India,OBC
0,8339,Chhattisgarh,"AIIMS, Raipur",PHARMACOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,8405,Rajasthan,"AIIMS, Jodhpur",PATHOLOGY,AIIMS-All India,SC
0,8419,Punjab,"AIIMS, Bathinda",PAEDIATRICS,AIIMS-All India,ST
0,8434,Delhi,"AIIMS, Delhi",PMR,AIIMS-Inst. Pref,UR-AIIMS-IP
0,8446,Jharkhand,"AIIMS, Deoghar",ANATOMY,AIIMS-All India,OBC
0,8462,Maharashtra,"AIIMS, Nagpur",PATHOLOGY,AIIMS-All India,SC
0,8472,Bihar,"AIIMS, Patna",OBG,AIIMS-All India,ST
0,8483,Odisha,"AIIMS, Bhubaneswar",PMR,AIIMS-All India,SC
0,8547,West Bengal,"AIIMS, Kalyani",ANATOMY,AIIMS-All India,OBC
0,8633,Gujarat,"AIIMS, Rajkot",ANATOMY,AIIMS-All India,EWS
0,8687,Uttar Pradesh,"AIIMS, Gorakhpur",FORENSIC MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,8725,West Bengal,"AIIMS, Kalyani",ANATOMY,AIIMS-All India,OBC
0,8736,Delhi,"AIIMS, Delhi",PSYCHIATRY,AIIMS-All India,ST
0,8759,Madhya Pradesh,"AIIMS, Bhopal",MICROBIOLOGY,AIIMS-All India,EWS
0,8781,Uttarakhand,"AIIMS, Rishikesh",IHBT,AIIMS-Inst. Pref,UR-AIIMS-IP
0,8806,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",EMERGENCY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,8822,Madhya Pradesh,"AIIMS, Bhopal",PATHOLOGY,AIIMS-All India,SC
0,8825,Chhattisgarh,"AIIMS, Raipur",PSYCHIATRY,AIIMS-All India,ST
0,8826,Bihar,"AIIMS, Patna",ANATOMY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,8832,Pondicherry,"JIPMER, Puducherry",RADIATION ONCOLOGY,JIPMER-All India,ST
0,8840,Pondicherry,"JIPMER, Puducherry",PSYCHIATRY,JIPMER-All India,ST
0,8854,Chandigarh,"PGIMER, Chandigarh",PAEDIATRICS,PGIMER-All India,UR-PwD
0,8862,Rajasthan,"AIIMS, Jodhpur",COMMUNITY MEDICINE,AIIMS-All India,SC
0,8904,Pondicherry,"JIPMER, Puducherry",MICROBIOLOGY,JIPMER-All India,SC
0,8921,Jharkhand,"AIIMS, Deoghar",PAEDIATRIC SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,8923,Telangana,"AIIMS, Bibinagar",PATHOLOGY,AIIMS-All India,SC
0,9011,Chhattisgarh,"AIIMS, Raipur",GENERAL SURGERY,AIIMS-All India,ST
0,9020,Punjab,"AIIMS, Bathinda",GENERAL SURGERY,AIIMS-All India,ST
0,9040,Maharashtra,"AIIMS, Nagpur",OBG,AIIMS-All India,ST
0,9166,Jammu and Kashmir,"AIIMS, Jammu",NEUROSURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,9215,Delhi,"AIIMS, Delhi",ANAESTHESIOLOGY,AIIMS-All India,ST
0,9267,Jammu and Kashmir,"AIIMS, Jammu",ORTHOPAEDICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,9287,Andhra Pradesh,"AIIMS, Mangalagiri",PMR,AIIMS-Inst. Pref,UR-AIIMS-IP
0,9292,Delhi,"AIIMS, Delhi",EMERGENCY MEDICINE,AIIMS-All India,ST
0,9329,Gujarat,"AIIMS, Rajkot",FAMILY MEDICINE,AIIMS-All India,SC
0,9335,Uttarakhand,"AIIMS, Rishikesh",PHYSIOLOGY,AIIMS-All India,EWS
0,9348,Jharkhand,"AIIMS, Deoghar",PAEDIATRIC SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,9378,Madhya Pradesh,"AIIMS, Bhopal",IHBT,AIIMS-Inst. Pref,UR-AIIMS-IP
0,9398,Delhi,"AIIMS, Delhi",BIOPHYSICS,AIIMS-All India,SC
0,9423,Andhra Pradesh,"AIIMS, Mangalagiri",COMMUNITY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,9437,Jammu and Kashmir,"AIIMS, Jammu",FAMILY MEDICINE,AIIMS-All India,SC
0,9482,Madhya Pradesh,"AIIMS, Bhopal",ORTHOPAEDICS,AIIMS-All India,ST
0,9489,Maharashtra,"AIIMS, Nagpur",PHARMACOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,9572,Chandigarh,"PGIMER, Chandigarh",ANAESTHESIOLOGY,PGIMER-All India,ST
0,9595,Madhya Pradesh,"AIIMS, Bhopal",FORENSIC MEDICINE,AIIMS-All India,SC
0,9641,Pondicherry,"JIPMER, Puducherry",BIOCHEMISTRY,JIPMER-All India,SC
0,9643,Jammu and Kashmir,"AIIMS, Jammu",ENT,AIIMS-Inst. Pref,UR-AIIMS-IP
0,9689,Gujarat,"AIIMS, Rajkot",ORTHOPAEDICS,AIIMS-All India,ST
0,9740,Rajasthan,"AIIMS, Jodhpur",OPHTHALMOLOGY,AIIMS-All India,ST
0,9812,Punjab,"AIIMS, Bathinda",OBG,AIIMS-All India,ST
0,9867,Chhattisgarh,"AIIMS, Raipur",IHBT,AIIMS-All India,SC
0,9868,Delhi,"AIIMS, Delhi",ANAESTHESIOLOGY,AIIMS-All India,ST
0,9874,Delhi,"AIIMS, Delhi",PMR,AIIMS-All India,SC
0,9996,Chhattisgarh,"AIIMS, Raipur",PATHOLOGY,AIIMS-All India,SC
0,10025,Odisha,"AIIMS, Bhubaneswar",OPHTHALMOLOGY,AIIMS-All India,ST
0,10036,Maharashtra,"AIIMS, Nagpur",GENERAL SURGERY,AIIMS-All India,ST
0,10049,Jharkhand,"AIIMS, Deoghar",GENERAL SURGERY,AIIMS-All India,ST
0,10075,Pondicherry,"JIPMER, Puducherry",PHYSIOLOGY,JIMPER-Inst. Pref,INST (JIPMER)
0,10482,Rajasthan,"AIIMS, Jodhpur",COMMUNITY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,10509,Jammu and Kashmir,"AIIMS, Jammu",ANAESTHESIOLOGY,AIIMS-All India,ST
0,10559,Uttarakhand,"AIIMS, Rishikesh",ANAESTHESIOLOGY,AIIMS-All India,ST
0,10567,Odisha,"AIIMS, Bhubaneswar",PHYSIOLOGY,AIIMS-All India,EWS
0,10594,Assam,"AIIMS, Guwahati",FORENSIC MEDICINE,AIIMS-All India,SC
0,10598,Rajasthan,"AIIMS, Jodhpur",ANAESTHESIOLOGY,AIIMS-All India,ST
0,10625,Pondicherry,"JIPMER, Puducherry",ANATOMY,JIMPER-Inst. Pref,INST (JIPMER)
0,10739,Rajasthan,"AIIMS, Jodhpur",COMMUNITY MEDICINE,AIIMS-All India,SC
0,10761,Assam,"AIIMS, Guwahati",FORENSIC MEDICINE,AIIMS-All India,EWS
0,10814,Bihar,"AIIMS, Patna",COMMUNITY & FAMILY MEDICINE,AIIMS-All India,SC
0,10967,Bihar,"AIIMS, Patna",ANAESTHESIOLOGY,AIIMS-All India,ST
0,10974,Jharkhand,"AIIMS, Deoghar",GENERAL MEDICINE,AIIMS-All India,UR-PwD
0,11020,Andhra Pradesh,"AIIMS, Mangalagiri",IHBT,AIIMS-Inst. Pref,UR-AIIMS-IP
0,11031,Uttarakhand,"AIIMS, Rishikesh",PMR,AIIMS-All India,SC
0,11087,Punjab,"AIIMS, Bathinda",PAEDIATRIC SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,11182,Chhattisgarh,"AIIMS, Raipur",BIOCHEMISTRY,AIIMS-All India,EWS
0,11246,Odisha,"AIIMS, Bhubaneswar",PATHOLOGY,AIIMS-All India,SC
0,11259,Punjab,"AIIMS, Bathinda",ANAESTHESIOLOGY,AIIMS-All India,ST
0,11337,Jharkhand,"AIIMS, Deoghar",ANAESTHESIOLOGY,AIIMS-All India,ST
0,11450,Madhya Pradesh,"AIIMS, Bhopal",ENT,AIIMS-All India,ST
0,11538,Odisha,"AIIMS, Bhubaneswar",BIOCHEMISTRY,AIIMS-All India,EWS
0,11556,Andhra Pradesh,"AIIMS, Mangalagiri",PHARMACOLOGY,AIIMS-All India,SC
0,11563,Maharashtra,"AIIMS, Nagpur",MICROBIOLOGY,AIIMS-All India,EWS
0,11712,Rajasthan,"AIIMS, Jodhpur",PATHOLOGY,AIIMS-All India,ST
0,11731,Jharkhand,"AIIMS, Deoghar",PMR,AIIMS-All India,SC
0,11881,Delhi,"AIIMS, Delhi",PALLIATIVE MEDICINE,AIIMS-All India,ST
0,11981,Jharkhand,"AIIMS, Deoghar",ENT,AIIMS-All India,ST
0,12100,Madhya Pradesh,"AIIMS, Bhopal",ANATOMY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,12149,Rajasthan,"AIIMS, Jodhpur",ANATOMY,AIIMS-All India,SC
0,12200,Delhi,"AIIMS, Delhi",COMMUNITY MEDICINE,AIIMS-All India,ST
0,12247,West Bengal,"AIIMS, Kalyani",BIOCHEMISTRY,AIIMS-All India,EWS
0,12322,Bihar,"AIIMS, Patna",PATHOLOGY,AIIMS-All India,SC
0,12330,Rajasthan,"AIIMS, Jodhpur",HOSPITAL ADMINISTRATION,AIIMS-Inst. Pref,UR-AIIMS-IP
0,12427,Delhi,"AIIMS, Delhi",LAB MEDICINE,AIIMS-All India,ST
0,12466,Andhra Pradesh,"AIIMS, Mangalagiri",PMR,AIIMS-All India,SC
0,12540,Uttar Pradesh,"AIIMS, Gorakhpur",RADIATION ONCOLOGY,AIIMS-All India,ST
0,12576,Uttar Pradesh,"AIIMS, Rai Bareli",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,12635,Chandigarh,"PGIMER, Chandigarh",GENERAL MEDICINE,PGIMER-All India,UR-PwD
0,12738,Chhattisgarh,"AIIMS, Raipur",COMMUNITY MEDICINE,AIIMS-All India,SC
0,12767,Jammu and Kashmir,"AIIMS, Jammu",MICROBIOLOGY,AIIMS-All India,EWS
0,12864,Punjab,"AIIMS, Bathinda",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,12866,Delhi,"AIIMS, Delhi",HOSPITAL ADMINISTRATION,AIIMS-All India,SC
0,12943,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",COMMUNITY & FAMILY MEDICINE,AIIMS-All India,SC
0,12948,West Bengal,"AIIMS, Kalyani",MICROBIOLOGY,AIIMS-All India,EWS
0,12953,Assam,"AIIMS, Guwahati",MICROBIOLOGY,AIIMS-All India,EWS
0,12964,Delhi,"AIIMS, Delhi",PHYSIOLOGY,AIIMS-All India,SC
0,13004,Pondicherry,"JIPMER, Puducherry",COMMUNITY MEDICINE,JIPMER-All India,ST
0,13059,Punjab,"AIIMS, Bathinda",PATHOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,13063,Jammu and Kashmir,"AIIMS, Jammu",RADIATION ONCOLOGY,AIIMS-All India,ST
0,13067,Delhi,"AIIMS, Delhi",PAEDIATRICS,AIIMS-All India,UR-PwD
0,13351,Assam,"AIIMS, Guwahati",BIOCHEMISTRY,AIIMS-All India,SC
0,13444,Jharkhand,"AIIMS, Deoghar",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,13506,Uttarakhand,"AIIMS, Rishikesh",IHBT,AIIMS-All India,ST
0,13524,Jharkhand,"AIIMS, Deoghar",PATHOLOGY,AIIMS-All India,SC
0,13595,Uttarakhand,"AIIMS, Rishikesh",PATHOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,13639,Madhya Pradesh,"AIIMS, Bhopal",ANATOMY,AIIMS-All India,SC
0,13781,Assam,"AIIMS, Guwahati",PATHOLOGY,AIIMS-All India,SC
0,13872,Rajasthan,"AIIMS, Jodhpur",BIOCHEMISTRY,AIIMS-All India,SC
0,13919,Rajasthan,"AIIMS, Jodhpur",PMR,AIIMS-Inst. Pref,UR-AIIMS-IP
0,14038,Odisha,"AIIMS, Bhubaneswar",ANATOMY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,14051,Punjab,"AIIMS, Bathinda",HOSPITAL ADMINISTRATION,AIIMS-Inst. Pref,UR-AIIMS-IP
0,14087,Assam,"AIIMS, Guwahati",PHYSIOLOGY,AIIMS-All India,EWS
0,14123,Chhattisgarh,"AIIMS, Raipur",COMMUNITY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,14410,West Bengal,"AIIMS, Kalyani",PHYSIOLOGY,AIIMS-All India,SC
0,14415,Madhya Pradesh,"AIIMS, Bhopal",MICROBIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,14455,Jharkhand,"AIIMS, Deoghar",COMMUNITY & FAMILY MEDICINE,AIIMS-All India,SC
0,14458,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",EMERGENCY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,14529,Rajasthan,"AIIMS, Jodhpur",MICROBIOLOGY,AIIMS-All India,SC
0,14547,Odisha,"AIIMS, Bhubaneswar",MICROBIOLOGY,AIIMS-All India,SC
0,14570,Gujarat,"AIIMS, Rajkot",MICROBIOLOGY,AIIMS-All India,SC
0,14640,Chhattisgarh,"AIIMS, Raipur",PHYSIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,14697,Assam,"AIIMS, Guwahati",ANATOMY,AIIMS-All India,EWS
0,14715,West Bengal,"AIIMS, Kalyani",ANATOMY,AIIMS-All India,SC
0,14762,Odisha,"AIIMS, Bhubaneswar",PHYSIOLOGY,AIIMS-All India,SC
0,14809,Chhattisgarh,"AIIMS, Raipur",MICROBIOLOGY,AIIMS-All India,SC
0,14813,Rajasthan,"AIIMS, Jodhpur",COMMUNITY MEDICINE,AIIMS-All India,ST
0,15027,Uttar Pradesh,"AIIMS, Rai Bareli",IHBT,AIIMS-All India,ST
0,15038,Pondicherry,"JIPMER, Puducherry",PATHOLOGY,JIPMER-All India,ST
0,15196,Andhra Pradesh,"AIIMS, Mangalagiri",MICROBIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,15198,Jharkhand,"AIIMS, Deoghar",COMMUNITY & FAMILY MEDICINE,AIIMS-All India,ST
0,15444,Rajasthan,"AIIMS, Jodhpur",MICROBIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,15484,Maharashtra,"AIIMS, Nagpur",PATHOLOGY,AIIMS-All India,ST
0,15511,Maharashtra,"AIIMS, Nagpur",MICROBIOLOGY,AIIMS-All India,SC
0,15532,Madhya Pradesh,"AIIMS, Bhopal",MICROBIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,15734,Uttar Pradesh,"AIIMS, Rai Bareli",COMMUNITY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,15827,Odisha,"AIIMS, Bhubaneswar",BIOCHEMISTRY,AIIMS-All India,SC
0,15862,Punjab,"AIIMS, Bathinda",MICROBIOLOGY,AIIMS-All India,SC
0,16023,Maharashtra,"AIIMS, Nagpur",BIOCHEMISTRY,AIIMS-All India,SC
0,16312,Delhi,"AIIMS, Delhi",IHBT,AIIMS-Inst. Pref,UR-AIIMS-IP
0,16324,Odisha,"AIIMS, Bhubaneswar",PATHOLOGY,AIIMS-All India,ST
0,16448,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",TRAUMATOLOGY AND SURGERY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,16449,Delhi,"AIIMS, Delhi",MICROBIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,16639,Punjab,"AIIMS, Bathinda",BIOCHEMISTRY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,16835,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",PATHOLOGY,AIIMS-All India,ST
0,16943,Rajasthan,"AIIMS, Jodhpur",COMMUNITY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,17084,Madhya Pradesh,"AIIMS, Bhopal",PATHOLOGY,AIIMS-All India,ST
0,17092,West Bengal,"AIIMS, Kalyani",ANATOMY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,17114,West Bengal,"AIIMS, Kalyani",PHYSIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,17176,Bihar,"AIIMS, Patna",PATHOLOGY,AIIMS-All India,ST
0,17751,Punjab,"AIIMS, Bathinda",PHYSIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,17771,Assam,"AIIMS, Guwahati",PHYSIOLOGY,AIIMS-All India,SC
0,17996,Chhattisgarh,"AIIMS, Raipur",PATHOLOGY,AIIMS-All India,ST
0,18064,West Bengal,"AIIMS, Kalyani",PATHOLOGY,AIIMS-All India,ST
0,18136,Gujarat,"AIIMS, Rajkot",ANATOMY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,18226,Assam,"AIIMS, Guwahati",BIOCHEMISTRY,AIIMS-All India,SC
0,18301,Delhi,"AIIMS, Delhi",PHARMACOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,18494,Telangana,"AIIMS, Bibinagar",FORENSIC MEDICINE,AIIMS-All India,ST
0,18902,Assam,"AIIMS, Guwahati",PATHOLOGY,AIIMS-All India,ST
0,18927,Maharashtra,"AIIMS, Nagpur",MICROBIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,19580,Chandigarh,"PGIMER, Chandigarh",MICROBIOLOGY,PGIMER-All India,ST
0,19806,Madhya Pradesh,"AIIMS, Bhopal",BIOCHEMISTRY,AIIMS-All India,ST
0,19836,Pondicherry,"JIPMER, Puducherry",ANATOMY,JIPMER-All India,ST
0,19883,Rajasthan,"AIIMS, Jodhpur",COMMUNITY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,20048,Delhi,"AIIMS, Delhi",PHYSIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,20203,Andhra Pradesh,"AIIMS, Mangalagiri",IHBT,AIIMS-All India,ST
0,20280,Uttarakhand,"AIIMS, Rishikesh",PATHOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,20331,Jharkhand,"AIIMS, Deoghar",COMMUNITY & FAMILY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,20356,Delhi,"AIIMS, Delhi",GENERAL SURGERY,AIIMS-All India,UR-PwD
0,20429,Rajasthan,"AIIMS, Jodhpur",PHARMACOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,20665,Odisha,"AIIMS, Bhubaneswar",PHARMACOLOGY,AIIMS-All India,ST
0,20699,Delhi,"AIIMS, Delhi",PHYSIOLOGY,AIIMS-All India,ST
0,21400,Uttar Pradesh,"AIIMS, Rai Bareli",MICROBIOLOGY,AIIMS-All India,ST
0,21579,Assam,"AIIMS, Guwahati",MICROBIOLOGY,AIIMS-All India,ST
0,21904,Punjab,"AIIMS, Bathinda",GENERAL MEDICINE,AIIMS-All India,SC-PwD
0,21928,Punjab,"AIIMS, Bathinda",ANATOMY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,21969,Assam,"AIIMS, Guwahati",PAEDIATRICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,23661,Bihar,"AIIMS, Patna",PSYCHIATRY,AIIMS-All India,UR-PwD
0,24610,Odisha,"AIIMS, Bhubaneswar",ANATOMY,AIIMS-All India,ST
0,24956,Uttarakhand,"AIIMS, Rishikesh",MICROBIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,25206,Uttar Pradesh,"AIIMS, Rai Bareli",FORENSIC MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,25612,Uttarakhand,"AIIMS, Rishikesh",ANATOMY,AIIMS-All India,ST
0,25818,Rajasthan,"AIIMS, Jodhpur",COMMUNITY MEDICINE,AIIMS-All India,UR-PwD
0,25934,Delhi,"AIIMS, Delhi",FORENSIC MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,26291,Telangana,"AIIMS, Bibinagar",PHYSIOLOGY,AIIMS-All India,ST
0,26477,Delhi,"AIIMS, Delhi",ANAESTHESIOLOGY,AIIMS-All India,UR-PwD
0,26935,Chhattisgarh,"AIIMS, Raipur",PHYSIOLOGY,AIIMS-All India,ST
0,27168,Uttarakhand,"AIIMS, Rishikesh",BIOCHEMISTRY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,28093,Rajasthan,"AIIMS, Jodhpur",PSYCHIATRY,AIIMS-All India,OBC-PwD
0,28285,Maharashtra,"AIIMS, Nagpur",GENERAL MEDICINE,AIIMS-All India,SC-PwD
0,28729,Andhra Pradesh,"AIIMS, Mangalagiri",GENERAL MEDICINE,AIIMS-All India,OBC-PwD
0,29144,Chhattisgarh,"AIIMS, Raipur",PHARMACOLOGY,AIIMS-All India,ST
0,29232,Chhattisgarh,"AIIMS, Raipur",NUCLEAR MEDICINE,AIIMS-All India,UR-PwD
0,29257,Assam,"AIIMS, Guwahati",PATHOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,29259,Assam,"AIIMS, Guwahati",BIOCHEMISTRY,AIIMS-All India,ST
0,29339,Bihar,"AIIMS, Patna",OBG,AIIMS-All India,SC-PwD
0,29373,Jammu and Kashmir,"AIIMS, Jammu",PAEDIATRIC SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,30967,Gujarat,"AIIMS, Rajkot",PAEDIATRICS,AIIMS-All India,UR-PwD
0,31358,Delhi,"AIIMS, Delhi",OPHTHALMOLOGY,AIIMS-All India,UR-PwD
0,31428,West Bengal,"AIIMS, Kalyani",ANATOMY,AIIMS-All India,ST
0,32444,Delhi,"AIIMS, Delhi",PHARMACOLOGY,AIIMS-All India,UR-PwD
0,32546,Maharashtra,"AIIMS, Nagpur",PAEDIATRICS,AIIMS-All India,UR-PwD
0,32826,Jharkhand,"AIIMS, Deoghar",PHARMACOLOGY,AIIMS-All India,ST
0,33047,Delhi,"AIIMS, Delhi",OBG,AIIMS-All India,UR-PwD
0,33419,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-KAR Domicile,UR-PwD-Karnataka Domicile
0,33441,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-All India,UR-PwD
0,33715,Rajasthan,"AIIMS, Jodhpur",ENT,AIIMS-All India,UR-PwD
0,34326,Uttar Pradesh,"AIIMS, Rai Bareli",ANAESTHESIOLOGY,AIIMS-All India,UR-PwD
0,35294,Punjab,"AIIMS, Bathinda",ORTHOPAEDICS,AIIMS-All India,UR-PwD
0,36555,Jammu and Kashmir,"AIIMS, Jammu",EMERGENCY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,36921,Delhi,"AIIMS, Delhi",PHYSIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,37059,Uttarakhand,"AIIMS, Rishikesh",OBG,AIIMS-All India,UR-PwD
0,37270,Jammu and Kashmir,"AIIMS, Jammu",COMMUNITY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,38007,Assam,"AIIMS, Guwahati",PSYCHIATRY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,38343,Delhi,"AIIMS, Delhi",BIOCHEMISTRY,AIIMS-All India,UR-PwD
0,38881,Pondicherry,"JIPMER, Puducherry",GENERAL MEDICINE,JIPMER-All India,ST-PwD
0,39823,Chhattisgarh,"AIIMS, Raipur",ANAESTHESIOLOGY,AIIMS-All India,OBC-PwD
0,41824,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",OBG,AIIMS-All India,OBC-PwD
